,date,cases_new,cases_pvax,cases_fvax,cases_vax,month,year,monthly
3020,2020-07-31,0,0.0,0.0,0.0,7,2020,2020-07
3021,2020-07-31,3,0.0,0.0,0.0,7,2020,2020-07
3022,2020-07-31,0,0.0,0.0,0.0,7,2020,2020-07
3023,2020-07-31,0,0.0,0.0,0.0,7,2020,2020-07
3024,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3025,2020-01-08,1,0.0,0.0,0.0,1,2020,2020-01
3026,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3027,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3028,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3029,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3030,2020-01-08,2,0.0,0.0,0.0,1,2020,2020-01
3031,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3032,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3033,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3034,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3035,2020-01-08,6,0.0,0.0,0.0,1,2020,2020-01
3036,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3037,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3038,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3039,2020-01-08,0,0.0,0.0,0.0,1,2020,2020-01
3040,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3041,2020-02-08,11,0.0,0.0,0.0,2,2020,2020-02
3042,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3043,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3044,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3045,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3046,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3047,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3048,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3049,2020-02-08,2,0.0,0.0,0.0,2,2020,2020-02
3050,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3051,2020-02-08,1,0.0,0.0,0.0,2,2020,2020-02
3052,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3053,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3054,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3055,2020-02-08,0,0.0,0.0,0.0,2,2020,2020-02
3056,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3057,2020-03-08,1,0.0,0.0,0.0,3,2020,2020-03
3058,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3059,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3060,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3061,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3062,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3063,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3064,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3065,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3066,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3067,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3068,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3069,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3070,2020-03-08,1,0.0,0.0,0.0,3,2020,2020-03
3071,2020-03-08,0,0.0,0.0,0.0,3,2020,2020-03
3072,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3073,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3074,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3075,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3076,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3077,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3078,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3079,2020-04-08,1,0.0,0.0,0.0,4,2020,2020-04
3080,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3081,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3082,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3083,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3084,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3085,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3086,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3087,2020-04-08,0,0.0,0.0,0.0,4,2020,2020-04
3088,2020-05-08,1,0.0,0.0,0.0,5,2020,2020-05
3089,2020-05-08,3,0.0,0.0,0.0,5,2020,2020-05
3090,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3091,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3092,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3093,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3094,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3095,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3096,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3097,2020-05-08,2,0.0,0.0,0.0,5,2020,2020-05
3098,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3099,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3100,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3101,2020-05-08,15,0.0,0.0,0.0,5,2020,2020-05
3102,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3103,2020-05-08,0,0.0,0.0,0.0,5,2020,2020-05
3104,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3105,2020-06-08,6,0.0,0.0,0.0,6,2020,2020-06
3106,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3107,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3108,2020-06-08,2,0.0,0.0,0.0,6,2020,2020-06
3109,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3110,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3111,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3112,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3113,2020-06-08,4,0.0,0.0,0.0,6,2020,2020-06
3114,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3115,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3116,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3117,2020-06-08,2,0.0,0.0,0.0,6,2020,2020-06
3118,2020-06-08,1,0.0,0.0,0.0,6,2020,2020-06
3119,2020-06-08,0,0.0,0.0,0.0,6,2020,2020-06
3120,2020-07-08,1,0.0,0.0,0.0,7,2020,2020-07
3121,2020-07-08,1,0.0,0.0,0.0,7,2020,2020-07
3122,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3123,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3124,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3125,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3126,2020-07-08,2,0.0,0.0,0.0,7,2020,2020-07
3127,2020-07-08,10,0.0,0.0,0.0,7,2020,2020-07
3128,2020-07-08,1,0.0,0.0,0.0,7,2020,2020-07
3129,2020-07-08,4,0.0,0.0,0.0,7,2020,2020-07
3130,2020-07-08,1,0.0,0.0,0.0,7,2020,2020-07
3131,2020-07-08,2,0.0,0.0,0.0,7,2020,2020-07
3132,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3133,2020-07-08,3,0.0,0.0,0.0,7,2020,2020-07
3134,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3135,2020-07-08,0,0.0,0.0,0.0,7,2020,2020-07
3136,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3137,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3138,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3139,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3140,2020-08-08,1,0.0,0.0,0.0,8,2020,2020-08
3141,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3142,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3143,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3144,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3145,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3146,2020-08-08,1,0.0,0.0,0.0,8,2020,2020-08
3147,2020-08-08,1,0.0,0.0,0.0,8,2020,2020-08
3148,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3149,2020-08-08,3,0.0,0.0,0.0,8,2020,2020-08
3150,2020-08-08,1,0.0,0.0,0.0,8,2020,2020-08
3151,2020-08-08,0,0.0,0.0,0.0,8,2020,2020-08
3152,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3153,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3154,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3155,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3156,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3157,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3158,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3159,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3160,2020-09-08,3,0.0,0.0,0.0,9,2020,2020-09
3161,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3162,2020-09-08,1,0.0,0.0,0.0,9,2020,2020-09
3163,2020-09-08,1,0.0,0.0,0.0,9,2020,2020-09
3164,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3165,2020-09-08,7,0.0,0.0,0.0,9,2020,2020-09
3166,2020-09-08,0,0.0,0.0,0.0,9,2020,2020-09
3167,2020-09-08,1,0.0,0.0,0.0,9,2020,2020-09
3168,2020-10-08,2,0.0,0.0,0.0,10,2020,2020-10
3169,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3170,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3171,2020-10-08,1,0.0,0.0,0.0,10,2020,2020-10
3172,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3173,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3174,2020-10-08,3,0.0,0.0,0.0,10,2020,2020-10
3175,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3176,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3177,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3178,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3179,2020-10-08,4,0.0,0.0,0.0,10,2020,2020-10
3180,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3181,2020-10-08,1,0.0,0.0,0.0,10,2020,2020-10
3182,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3183,2020-10-08,0,0.0,0.0,0.0,10,2020,2020-10
3184,2020-11-08,1,0.0,0.0,0.0,11,2020,2020-11
3185,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3186,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3187,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3188,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3189,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3190,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3191,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3192,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3193,2020-11-08,1,0.0,0.0,0.0,11,2020,2020-11
3194,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3195,2020-11-08,1,0.0,0.0,0.0,11,2020,2020-11
3196,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3197,2020-11-08,6,0.0,0.0,0.0,11,2020,2020-11
3198,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3199,2020-11-08,0,0.0,0.0,0.0,11,2020,2020-11
3200,2020-12-08,2,0.0,0.0,0.0,12,2020,2020-12
3201,2020-12-08,2,0.0,0.0,0.0,12,2020,2020-12
3202,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3203,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3204,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3205,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3206,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3207,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3208,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3209,2020-12-08,4,0.0,0.0,0.0,12,2020,2020-12
3210,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3211,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3212,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3213,2020-12-08,3,0.0,0.0,0.0,12,2020,2020-12
3214,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3215,2020-12-08,0,0.0,0.0,0.0,12,2020,2020-12
3216,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3217,2020-08-13,9,0.0,0.0,0.0,8,2020,2020-08
3218,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3219,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3220,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3221,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3222,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3223,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3224,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3225,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3226,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3227,2020-08-13,3,0.0,0.0,0.0,8,2020,2020-08
3228,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3229,2020-08-13,3,0.0,0.0,0.0,8,2020,2020-08
3230,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3231,2020-08-13,0,0.0,0.0,0.0,8,2020,2020-08
3232,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3233,2020-08-14,12,0.0,0.0,0.0,8,2020,2020-08
3234,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3235,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3236,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3237,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3238,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3239,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3240,2020-08-14,1,0.0,0.0,0.0,8,2020,2020-08
3241,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3242,2020-08-14,1,0.0,0.0,0.0,8,2020,2020-08
3243,2020-08-14,2,0.0,0.0,0.0,8,2020,2020-08
3244,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3245,2020-08-14,4,0.0,0.0,0.0,8,2020,2020-08
3246,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3247,2020-08-14,0,0.0,0.0,0.0,8,2020,2020-08
3248,2020-08-15,1,0.0,0.0,0.0,8,2020,2020-08
3249,2020-08-15,14,0.0,0.0,0.0,8,2020,2020-08
3250,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3251,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3252,2020-08-15,2,0.0,0.0,0.0,8,2020,2020-08
3253,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3254,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3255,2020-08-15,1,0.0,0.0,0.0,8,2020,2020-08
3256,2020-08-15,2,0.0,0.0,0.0,8,2020,2020-08
3257,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3258,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3259,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3260,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3261,2020-08-15,6,0.0,0.0,0.0,8,2020,2020-08
3262,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3263,2020-08-15,0,0.0,0.0,0.0,8,2020,2020-08
3264,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3265,2020-08-16,5,0.0,0.0,0.0,8,2020,2020-08
3266,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3267,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3268,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3269,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3270,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3271,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3272,2020-08-16,1,0.0,0.0,0.0,8,2020,2020-08
3273,2020-08-16,1,0.0,0.0,0.0,8,2020,2020-08
3274,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3275,2020-08-16,5,0.0,0.0,0.0,8,2020,2020-08
3276,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3277,2020-08-16,13,0.0,0.0,0.0,8,2020,2020-08
3278,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3279,2020-08-16,0,0.0,0.0,0.0,8,2020,2020-08
3280,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3281,2020-08-17,6,0.0,0.0,0.0,8,2020,2020-08
3282,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3283,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3284,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3285,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3286,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3287,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3288,2020-08-17,3,0.0,0.0,0.0,8,2020,2020-08
3289,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3290,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3291,2020-08-17,1,0.0,0.0,0.0,8,2020,2020-08
3292,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3293,2020-08-17,2,0.0,0.0,0.0,8,2020,2020-08
3294,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3295,2020-08-17,0,0.0,0.0,0.0,8,2020,2020-08
3296,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3297,2020-08-18,3,0.0,0.0,0.0,8,2020,2020-08
3298,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3299,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3300,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3301,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3302,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3303,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3304,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3305,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3306,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3307,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3308,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3309,2020-08-18,4,0.0,0.0,0.0,8,2020,2020-08
3310,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3311,2020-08-18,0,0.0,0.0,0.0,8,2020,2020-08
3312,2020-08-19,1,0.0,0.0,0.0,8,2020,2020-08
3313,2020-08-19,7,0.0,0.0,0.0,8,2020,2020-08
3314,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3315,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3316,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3317,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3318,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3319,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3320,2020-08-19,4,0.0,0.0,0.0,8,2020,2020-08
3321,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3322,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3323,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3324,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3325,2020-08-19,3,0.0,0.0,0.0,8,2020,2020-08
3326,2020-08-19,1,0.0,0.0,0.0,8,2020,2020-08
3327,2020-08-19,0,0.0,0.0,0.0,8,2020,2020-08
3328,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3329,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3330,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3331,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3332,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3333,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3334,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3335,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3336,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3337,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3338,2020-08-20,4,0.0,0.0,0.0,8,2020,2020-08
3339,2020-08-20,1,0.0,0.0,0.0,8,2020,2020-08
3340,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3341,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3342,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3343,2020-08-20,0,0.0,0.0,0.0,8,2020,2020-08
3344,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3345,2020-08-21,3,0.0,0.0,0.0,8,2020,2020-08
3346,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3347,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3348,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3349,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3350,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3351,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3352,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3353,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3354,2020-08-21,1,0.0,0.0,0.0,8,2020,2020-08
3355,2020-08-21,2,0.0,0.0,0.0,8,2020,2020-08
3356,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3357,2020-08-21,3,0.0,0.0,0.0,8,2020,2020-08
3358,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3359,2020-08-21,0,0.0,0.0,0.0,8,2020,2020-08
3360,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3361,2020-08-22,5,0.0,0.0,0.0,8,2020,2020-08
3362,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3363,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3364,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3365,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3366,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3367,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3368,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3369,2020-08-22,1,0.0,0.0,0.0,8,2020,2020-08
3370,2020-08-22,1,0.0,0.0,0.0,8,2020,2020-08
3371,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3372,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3373,2020-08-22,1,0.0,0.0,0.0,8,2020,2020-08
3374,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3375,2020-08-22,0,0.0,0.0,0.0,8,2020,2020-08
3376,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3377,2020-08-23,2,0.0,0.0,0.0,8,2020,2020-08
3378,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3379,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3380,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3381,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3382,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3383,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3384,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3385,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3386,2020-08-23,3,0.0,0.0,0.0,8,2020,2020-08
3387,2020-08-23,2,0.0,0.0,0.0,8,2020,2020-08
3388,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3389,2020-08-23,3,0.0,0.0,0.0,8,2020,2020-08
3390,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3391,2020-08-23,0,0.0,0.0,0.0,8,2020,2020-08
3392,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3393,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3394,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3395,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3396,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3397,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3398,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3399,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3400,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3401,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3402,2020-08-24,5,0.0,0.0,0.0,8,2020,2020-08
3403,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3404,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3405,2020-08-24,2,0.0,0.0,0.0,8,2020,2020-08
3406,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3407,2020-08-24,0,0.0,0.0,0.0,8,2020,2020-08
3408,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3409,2020-08-25,7,0.0,0.0,0.0,8,2020,2020-08
3410,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3411,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3412,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3413,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3414,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3415,2020-08-25,1,0.0,0.0,0.0,8,2020,2020-08
3416,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3417,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3418,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3419,2020-08-25,3,0.0,0.0,0.0,8,2020,2020-08
3420,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3421,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3422,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3423,2020-08-25,0,0.0,0.0,0.0,8,2020,2020-08
3424,2020-08-26,0,0.0,0.0,0.0,8,2020,2020-08
3425,2020-08-26,5,0.0,0.0,0.0,8,2020,2020-08
3426,2020-08-26,0,0.0,0.0,0.0,8,2020,2020-08
3427,2020-08-26,0,0.0,0.0,0.0,8,2020,2020-08
3428,2020-08-26,0,0.0,0.0,0.0,8,2020,2020-08
3429,2020-08-26,0,0.0,0.0,0.0,8,2020,2020-08
